,cash_or_card,city,latitude,longitude,product_category,sale,segment,timestamp
243,card,Dublin,53.34999014,-6.268060952,Korean,17.0,Restaurants,2019-05-16 06:06:21.366758+00:00
244,cash,Dublin,53.34166909,-6.27478408,Cell Phones,503.0,Technology,2019-05-16 06:06:21.643067+00:00
245,cash,Dublin,53.338776,-6.30395,Women,83.312488048585,Apparel,2019-05-16 06:06:21.918595+00:00
246,cash,Dublin,53.337757,-6.267699,Office Equipment,24.0,Technology,2019-05-16 06:06:22.194899+00:00
247,cash,cork,51.8952324565,-8.4128333794,Mexican,17.0,Restaurants,2019-05-16 06:06:22.226990+00:00
248,cash,Dublin,53.34703925,-6.280277073,Women,83.312488048585,Apparel,2019-05-16 06:06:22.474929+00:00
249,card,Dublin,53.34944898,-6.277834922,Indian,39.0,Restaurants,2019-05-16 06:06:22.753218+00:00
250,cash,Dublin,53.34799275,-6.262656301,Men,68.3551855367661,Apparel,2019-05-16 06:06:23.029120+00:00
251,card,cork,51.91668616,-8.4831302677,Kids and Babies,34.1266691758063,Apparel,2019-05-16 06:06:23.257303+00:00
252,cash,Dublin,53.34094069,-6.250421405,Kids and Babies,13.7097056882924,Apparel,2019-05-16 06:06:23.311937+00:00
253,card,Dublin,53.34511458,-6.266537458,Korean,17.0,Restaurants,2019-05-16 06:06:23.589229+00:00
254,card,Dublin,53.33709791,-6.248680651,Cell Phones,503.0,Technology,2019-05-16 06:06:23.868768+00:00
255,cash,Dublin,53.34506734,-6.267238855,Laptops,1652.0,Technology,2019-05-16 06:06:24.145171+00:00
256,card,cork,51.8944817551,-8.4984962446,Meat,11.0,Grocery,2019-05-16 06:06:24.289033+00:00
257,card,Dublin,53.34184388,-6.250158548,Cell Phones,503.0,Technology,2019-05-16 06:06:24.423004+00:00
258,card,Dublin,53.35221318,-6.260164529,Fruits,9.0,Grocery,2019-05-16 06:06:24.702599+00:00
259,cash,Dublin,53.34913596,-6.258242726,Mexican,23.0,Restaurants,2019-05-16 06:06:24.978606+00:00
260,card,Dublin,53.35440329,-6.256611943,Cell Phones,503.0,Technology,2019-05-16 06:06:25.254286+00:00
261,card,cork,51.8836452236,-8.4869047704,Chinese,16.0,Restaurants,2019-05-16 06:06:25.317785+00:00
262,card,Dublin,53.348618,-6.267952323,Mexican,23.0,Restaurants,2019-05-16 06:06:25.533497+00:00
263,cash,Dublin,53.3446302,-6.236162782,Laptops,1652.0,Technology,2019-05-16 06:06:25.810580+00:00
264,cash,Dublin,53.3508299,-6.264808774,Indian,39.0,Restaurants,2019-05-16 06:06:26.086650+00:00
265,card,cork,51.8944016453,-8.4987168194,Home Appliances,177.0,Technology,2019-05-16 06:06:26.345768+00:00
266,card,Dublin,53.35171207,-6.260890067,Cell Phones,503.0,Technology,2019-05-16 06:06:26.361850+00:00
267,cash,Dublin,53.34680228,-6.263313442,Mexican,23.0,Restaurants,2019-05-16 06:06:26.638332+00:00
268,cash,Dublin,53.34523708,-6.265716702,Kids and Babies,13.7097056882924,Apparel,2019-05-16 06:06:26.911951+00:00
269,cash,Dublin,53.339218,-6.240642,Indian,39.0,Restaurants,2019-05-16 06:06:27.191574+00:00
270,card,cork,51.8809650229,-8.4511374849,Fruits,5.0,Grocery,2019-05-16 06:06:27.376001+00:00
271,card,Dublin,53.33910542,-6.272449046,Office Equipment,24.0,Technology,2019-05-16 06:06:27.468489+00:00
272,cash,Dublin,53.33286797,-6.265024692,Chinese,30.0,Restaurants,2019-05-16 06:06:27.745744+00:00
273,cash,Dublin,53.34801997,-6.263397932,Leafy Veggies,5.0,Grocery,2019-05-16 06:06:28.023040+00:00
274,card,Dublin,53.34685272,-6.272738725,Office Equipment,24.0,Technology,2019-05-16 06:06:28.300080+00:00
275,card,cork,51.8808806628,-8.5090398857,Home Appliances,177.0,Technology,2019-05-16 06:06:28.407678+00:00
276,cash,Dublin,53.343565,-6.275071,Cell Phones,503.0,Technology,2019-05-16 06:06:28.574906+00:00
277,cash,Dublin,53.35033197,-6.266872734,Indian,39.0,Restaurants,2019-05-16 06:06:28.855193+00:00
278,cash,Dublin,53.34851312,-6.251051724,Home Appliances,17.0,Technology,2019-05-16 06:06:29.125908+00:00
279,card,Dublin,53.34495686,-6.272678375,Laptops,1652.0,Technology,2019-05-16 06:06:29.396841+00:00
280,card,cork,51.8885804101,-8.418349787,Mexican,17.0,Restaurants,2019-05-16 06:06:29.436673+00:00
281,card,Dublin,53.342113,-6.310015,Laptops,1652.0,Technology,2019-05-16 06:06:29.674889+00:00
282,card,Dublin,53.33909021,-6.263350993,Kids and Babies,13.7097056882924,Apparel,2019-05-16 06:06:29.952917+00:00
283,cash,Dublin,53.35554873,-6.264576763,Laptops,1652.0,Technology,2019-05-16 06:06:30.229267+00:00
284,cash,cork,51.9010355734,-8.4879790146,Office Equipment,204.0,Technology,2019-05-16 06:06:30.467518+00:00
285,card,Dublin,53.35308412,-6.285188198,Women,83.312488048585,Apparel,2019-05-16 06:06:30.506113+00:00
286,card,Dublin,53.35440329,-6.256611943,Office Equipment,24.0,Technology,2019-05-16 06:06:30.776131+00:00
287,card,Dublin,53.34829617,-6.296098083,Women,83.312488048585,Apparel,2019-05-16 06:06:31.054423+00:00
288,card,Dublin,53.342113,-6.310015,Laptops,1652.0,Technology,2019-05-16 06:06:31.331652+00:00
289,card,cork,51.8863086462,-8.4934274294,Leafy Veggies,7.0,Grocery,2019-05-16 06:06:31.496149+00:00
290,card,Dublin,53.33662064,-6.265439093,Cell Phones,503.0,Technology,2019-05-16 06:06:31.612312+00:00
291,cash,Dublin,53.34736029,-6.266171336,Men,68.3551855367661,Apparel,2019-05-16 06:06:31.890020+00:00
292,card,Dublin,53.34102076,-6.263511926,Japanese,21.0,Restaurants,2019-05-16 06:06:32.173459+00:00
293,card,Dublin,53.346057,-6.268001,Office Equipment,24.0,Technology,2019-05-16 06:06:32.454365+00:00
294,cash,cork,51.9074166076,-8.4436214122,Chinese,16.0,Restaurants,2019-05-16 06:06:32.525216+00:00
295,cash,Dublin,53.35342112,-6.259794384,Mexican,23.0,Restaurants,2019-05-16 06:06:32.765656+00:00
296,cash,Dublin,53.34433076,-6.233445704,Laptops,1652.0,Technology,2019-05-16 06:06:33.043063+00:00
297,card,Dublin,53.34439721,-6.260206103,Fruits,9.0,Grocery,2019-05-16 06:06:33.318021+00:00
298,cash,cork,51.8972767417,-8.4825211432,Leafy Veggies,7.0,Grocery,2019-05-16 06:06:33.555116+00:00
299,card,Dublin,53.34851312,-6.251051724,Cell Phones,503.0,Technology,2019-05-16 06:06:33.595187+00:00
300,cash,Dublin,53.3450113,-6.263536066,Cell Phones,503.0,Technology,2019-05-16 06:06:33.868078+00:00
301,cash,Dublin,53.348618,-6.267952323,Korean,17.0,Restaurants,2019-05-16 06:06:34.145466+00:00
302,cash,Dublin,53.34549008,-6.264374256,Men,68.3551855367661,Apparel,2019-05-16 06:06:34.422768+00:00
303,card,cork,51.878394975,-8.4868962474,Chinese,16.0,Restaurants,2019-05-16 06:06:34.602987+00:00
304,cash,Dublin,53.34846669,-6.264009476,Cell Phones,503.0,Technology,2019-05-16 06:06:34.701652+00:00
305,cash,Dublin,53.34144673,-6.255034804,Leafy Veggies,5.0,Grocery,2019-05-16 06:06:34.976810+00:00
306,cash,Dublin,53.34238835,-6.263249069,Chinese,30.0,Restaurants,2019-05-16 06:06:35.253932+00:00
307,card,Dublin,53.34695199,-6.277207285,Kids and Babies,13.7097056882924,Apparel,2019-05-16 06:06:35.530692+00:00
308,card,cork,51.8971070774,-8.4362972231,Women,83.6034335821585,Apparel,2019-05-16 06:06:35.634885+00:00
309,cash,Dublin,53.34491682,-6.236217767,Women,83.312488048585,Apparel,2019-05-16 06:06:35.800171+00:00
310,cash,Dublin,53.34152615,-6.27111868,Indian,39.0,Restaurants,2019-05-16 06:06:36.070308+00:00
311,cash,Dublin,53.35055212,-6.271338612,Cell Phones,503.0,Technology,2019-05-16 06:06:36.346860+00:00
312,card,Dublin,53.340714,-6.308191,Indian,39.0,Restaurants,2019-05-16 06:06:36.619849+00:00
313,card,cork,51.8915115004,-8.5127747416,Japanese,32.0,Restaurants,2019-05-16 06:06:36.654981+00:00
314,card,Dublin,53.35398625,-6.264363527,Women,83.312488048585,Apparel,2019-05-16 06:06:36.898732+00:00
315,card,Dublin,53.35264945,-6.261105984,Leafy Veggies,5.0,Grocery,2019-05-16 06:06:37.174493+00:00
316,cash,Dublin,53.34945698,-6.248142868,Cell Phones,503.0,Technology,2019-05-16 06:06:37.448763+00:00
317,card,cork,51.8939301566,-8.4294620707,Japanese,32.0,Restaurants,2019-05-16 06:06:37.681297+00:00
318,card,Dublin,53.34248363,-6.2644279,Fruits,9.0,Grocery,2019-05-16 06:06:37.726575+00:00
319,cash,Dublin,53.34339079,-6.264492273,Chinese,30.0,Restaurants,2019-05-16 06:06:38.003839+00:00
320,cash,Dublin,53.33677519,-6.248770505,Mexican,23.0,Restaurants,2019-05-16 06:06:38.300395+00:00
321,card,Dublin,53.33777617,-6.248077154,Indian,39.0,Restaurants,2019-05-16 06:06:38.610041+00:00
322,card,cork,51.8981153961,-8.4725256344,Chinese,16.0,Restaurants,2019-05-16 06:06:38.707627+00:00
323,cash,Dublin,53.34846509,-6.295009106,Chinese,30.0,Restaurants,2019-05-16 06:06:38.914189+00:00
324,card,Dublin,53.339629,-6.243778,Chinese,30.0,Restaurants,2019-05-16 06:06:39.232930+00:00
325,cash,Dublin,53.34207047,-6.264417171,Men,68.3551855367661,Apparel,2019-05-16 06:06:39.540038+00:00
326,card,cork,51.8780988173,-8.5295811055,Korean,25.0,Restaurants,2019-05-16 06:06:39.771202+00:00
327,card,Dublin,53.35282476,-6.261722893,Meat,19.0,Grocery,2019-05-16 06:06:39.964475+00:00
328,card,Dublin,53.34124416,-6.256929785,Office Equipment,24.0,Technology,2019-05-16 06:06:40.237455+00:00
329,card,Dublin,53.33689879,-6.27295291,Women,83.312488048585,Apparel,2019-05-16 06:06:40.584130+00:00
330,cash,cork,51.9118728746,-8.4331718938,Kids and Babies,34.1266691758063,Apparel,2019-05-16 06:06:40.936865+00:00
331,card,Dublin,53.33299531,-6.252724081,Mexican,23.0,Restaurants,2019-05-16 06:06:40.988646+00:00
332,cash,Dublin,53.3450113,-6.263536066,Cell Phones,503.0,Technology,2019-05-16 06:06:41.393506+00:00
333,cash,Dublin,53.36081366,-6.260073334,Laptops,1652.0,Technology,2019-05-16 06:06:41.798948+00:00
334,cash,Dublin,53.3476477,-6.24309361,Men,68.3551855367661,Apparel,2019-05-16 06:06:42.074084+00:00
335,card,cork,51.8930418921,-8.4400786439,Men,35.071561281075,Apparel,2019-05-16 06:06:41.964975+00:00
336,card,Dublin,53.33866101,-6.26622498,Spices,19.0,Grocery,2019-05-16 06:06:42.376403+00:00
337,cash,Dublin,53.34206327,-6.264674664,Kids and Babies,13.7097056882924,Apparel,2019-05-16 06:06:42.784060+00:00
338,card,cork,51.8760222205,-8.4830060574,Men,35.071561281075,Apparel,2019-05-16 06:06:43.137430+00:00
339,card,Dublin,53.34144673,-6.255034804,Leafy Veggies,5.0,Grocery,2019-05-16 06:06:43.184191+00:00
340,card,Dublin,53.35282476,-6.261722893,Fruits,9.0,Grocery,2019-05-16 06:06:43.594472+00:00
341,card,Dublin,53.34817688,-6.294609457,Mexican,23.0,Restaurants,2019-05-16 06:06:44.003023+00:00
342,cash,cork,51.8885804101,-8.418349787,Chinese,16.0,Restaurants,2019-05-16 06:06:44.166295+00:00
343,card,Dublin,53.345203,-6.247163,Cell Phones,503.0,Technology,2019-05-16 06:06:44.411004+00:00
344,card,Dublin,53.34158766,-6.255081743,Cell Phones,503.0,Technology,2019-05-16 06:06:44.820768+00:00
345,card,cork,51.8811955342,-8.5211682534,Meat,11.0,Grocery,2019-05-16 06:06:45.191502+00:00
346,cash,Dublin,53.33403,-6.260714,Cell Phones,503.0,Technology,2019-05-16 06:06:45.231063+00:00
347,card,Dublin,53.33423822,-6.26539886,Laptops,1652.0,Technology,2019-05-16 06:06:45.506018+00:00
348,card,Dublin,53.34511458,-6.266537458,Chinese,30.0,Restaurants,2019-05-16 06:06:45.784361+00:00
349,card,Dublin,53.34388319,-6.262097061,Office Equipment,24.0,Technology,2019-05-16 06:06:46.055560+00:00
350,cash,cork,51.9016960398,-8.4605657323,Japanese,32.0,Restaurants,2019-05-16 06:06:46.220258+00:00
351,card,Dublin,53.33403,-6.260714,Laptops,1652.0,Technology,2019-05-16 06:06:46.332924+00:00
352,card,Dublin,53.34134584,-6.263074726,Men,68.3551855367661,Apparel,2019-05-16 06:06:46.608098+00:00
353,card,Dublin,53.34494805,-6.249765605,Kids and Babies,13.7097056882924,Apparel,2019-05-16 06:06:46.882354+00:00
354,cash,Dublin,53.35093077,-6.265170872,Cell Phones,503.0,Technology,2019-05-16 06:06:47.166796+00:00
355,cash,cork,51.9117665631,-8.4285920511,Chinese,16.0,Restaurants,2019-05-16 06:06:47.248533+00:00
356,card,Dublin,53.340803,-6.267732,Men,68.3551855367661,Apparel,2019-05-16 06:06:47.443383+00:00
357,card,Dublin,53.35221799,-6.249542981,Laptops,1652.0,Technology,2019-05-16 06:06:47.723681+00:00
358,card,Dublin,53.353462,-6.265305,Indian,39.0,Restaurants,2019-05-16 06:06:48.000780+00:00
359,cash,Dublin,53.3323394,-6.253476441,Mexican,23.0,Restaurants,2019-05-16 06:06:48.275961+00:00
360,cash,cork,51.8965742264,-8.467423205,Women,83.6034335821585,Apparel,2019-05-16 06:06:48.275046+00:00
361,cash,Dublin,53.34206327,-6.264674664,Women,83.312488048585,Apparel,2019-05-16 06:06:48.551013+00:00
362,cash,Dublin,53.33552355,-6.250543445,Meat,19.0,Grocery,2019-05-16 06:06:48.838802+00:00
363,card,Dublin,53.33352788,-6.272549629,Laptops,1652.0,Technology,2019-05-16 06:06:49.112136+00:00
364,cash,cork,51.8843294601,-8.4883690634,Meat,11.0,Grocery,2019-05-16 06:06:49.307685+00:00
365,card,Dublin,53.33910542,-6.272449046,Cell Phones,503.0,Technology,2019-05-16 06:06:49.396384+00:00
366,cash,Dublin,53.34506734,-6.267238855,Office Equipment,24.0,Technology,2019-05-16 06:06:49.680399+00:00
367,card,Dublin,53.33423822,-6.26539886,Cell Phones,503.0,Technology,2019-05-16 06:06:49.977487+00:00
368,cash,Dublin,53.344304,-6.250427,Chinese,30.0,Restaurants,2019-05-16 06:06:50.264684+00:00
369,cash,cork,51.91668616,-8.4831302677,Kids and Babies,34.1266691758063,Apparel,2019-05-16 06:06:50.340086+00:00
370,cash,Dublin,53.34944898,-6.277834922,Mexican,23.0,Restaurants,2019-05-16 06:06:50.540678+00:00
371,cash,Dublin,53.338776,-6.30395,Women,83.312488048585,Apparel,2019-05-16 06:06:50.811117+00:00
372,cash,Dublin,53.34799275,-6.262656301,Kids and Babies,13.7097056882924,Apparel,2019-05-16 06:06:51.088802+00:00
373,card,cork,51.8853684147,-8.4402531306,Chinese,16.0,Restaurants,2019-05-16 06:06:51.365439+00:00
374,card,Dublin,53.34989648,-6.267784685,Indian,39.0,Restaurants,2019-05-16 06:06:51.372613+00:00
375,card,Dublin,53.34351569,-6.288935244,Men,68.3551855367661,Apparel,2019-05-16 06:06:51.642452+00:00
376,card,Dublin,53.34703925,-6.280277073,Men,68.3551855367661,Apparel,2019-05-16 06:06:51.916635+00:00
377,cash,Dublin,53.337494,-6.26199,Women,83.312488048585,Apparel,2019-05-16 06:06:52.189950+00:00
378,card,cork,51.896176648,-8.4600863323,Chinese,16.0,Restaurants,2019-05-16 06:06:52.389335+00:00
379,card,Dublin,53.34181265,-6.252918541,Indian,39.0,Restaurants,2019-05-16 06:06:52.466220+00:00
380,cash,Dublin,53.34824573,-6.261388958,Leafy Veggies,5.0,Grocery,2019-05-16 06:06:52.740145+00:00
381,cash,Dublin,53.349013,-6.260311,Laptops,1652.0,Technology,2019-05-16 06:06:53.016485+00:00
382,cash,Dublin,53.35032477,-6.2726596,Office Equipment,24.0,Technology,2019-05-16 06:06:53.293347+00:00
383,cash,cork,51.8771849981,-8.4977772422,Chinese,16.0,Restaurants,2019-05-16 06:06:53.415754+00:00
384,card,Dublin,53.34315219,-6.270240247,Fruits,9.0,Grocery,2019-05-16 06:06:53.572671+00:00
385,cash,Dublin,53.3417502,-6.252639592,Fruits,9.0,Grocery,2019-05-16 06:06:53.852103+00:00
386,card,Dublin,53.35221318,-6.260164529,Leafy Veggies,5.0,Grocery,2019-05-16 06:06:54.125899+00:00
387,cash,Dublin,53.34909033,-6.258557886,Cell Phones,503.0,Technology,2019-05-16 06:06:54.404926+00:00
388,card,cork,51.8990917582,-8.4739057161,Meat,11.0,Grocery,2019-05-16 06:06:54.445278+00:00
389,cash,Dublin,53.33916468,-6.261493564,Cell Phones,503.0,Technology,2019-05-16 06:06:54.679669+00:00
390,cash,Dublin,53.3487581,-6.255112588,Women,83.312488048585,Apparel,2019-05-16 06:06:54.954073+00:00
391,card,Dublin,53.345203,-6.247163,Cell Phones,503.0,Technology,2019-05-16 06:06:55.231037+00:00
392,cash,cork,51.8963044926,-8.4629025674,Chinese,16.0,Restaurants,2019-05-16 06:06:55.467510+00:00
393,cash,Dublin,53.33877552,-6.300144196,Meat,19.0,Grocery,2019-05-16 06:06:55.505852+00:00
394,card,Dublin,53.35087553,-6.270484328,Food Grains,8.0,Grocery,2019-05-16 06:06:55.781004+00:00
395,card,Dublin,53.34944898,-6.277834922,Indian,39.0,Restaurants,2019-05-16 06:06:56.054565+00:00
396,card,Dublin,53.348875,-6.267459,Women,83.312488048585,Apparel,2019-05-16 06:06:56.331004+00:00
397,card,cork,51.8934014741,-8.4782475392,Cell Phones,1176.0,Technology,2019-05-16 06:06:56.494305+00:00
398,cash,Dublin,53.34607693,-6.262689829,Cell Phones,503.0,Technology,2019-05-16 06:06:56.607626+00:00
399,cash,Dublin,53.343456,-6.287409,Cell Phones,503.0,Technology,2019-05-16 06:06:56.888374+00:00
400,cash,Dublin,53.342113,-6.310015,Laptops,1652.0,Technology,2019-05-16 06:06:57.165211+00:00
401,cash,Dublin,53.34045385,-6.26425758,Women,83.312488048585,Apparel,2019-05-16 06:06:57.440509+00:00
402,cash,cork,51.8879850766,-8.4421640179,Laptops,1575.0,Technology,2019-05-16 06:06:57.527002+00:00
403,card,Dublin,53.34645482,-6.27913177,Japanese,21.0,Restaurants,2019-05-16 06:06:57.717814+00:00
404,card,Dublin,53.342638,-6.238695,Indian,39.0,Restaurants,2019-05-16 06:06:57.992929+00:00
405,card,Dublin,53.34491682,-6.236217767,Women,83.312488048585,Apparel,2019-05-16 06:06:58.272816+00:00
406,card,Dublin,53.349562,-6.278198,Men,68.3551855367661,Apparel,2019-05-16 06:06:58.548827+00:00
407,cash,cork,51.8826587961,-8.5134893057,Japanese,32.0,Restaurants,2019-05-16 06:06:58.562682+00:00
408,card,Dublin,53.34817688,-6.262080967,Meat,19.0,Grocery,2019-05-16 06:06:58.836719+00:00
409,card,Dublin,53.34124416,-6.256929785,Laptops,1652.0,Technology,2019-05-16 06:06:59.107013+00:00
410,cash,Dublin,53.33910542,-6.272449046,Office Equipment,24.0,Technology,2019-05-16 06:06:59.378281+00:00
411,card,cork,51.8882701845,-8.465476318,Chinese,16.0,Restaurants,2019-05-16 06:06:59.584194+00:00
412,cash,Dublin,53.35202907,-6.268934011,Laptops,1652.0,Technology,2019-05-16 06:06:59.660731+00:00
413,card,Dublin,53.342113,-6.310015,Home Appliances,17.0,Technology,2019-05-16 06:06:59.937334+00:00
414,cash,Dublin,53.34901267,-6.25492081,Women,83.312488048585,Apparel,2019-05-16 06:07:00.213669+00:00
415,card,Dublin,53.354929,-6.269425,Cell Phones,503.0,Technology,2019-05-16 06:07:00.482515+00:00
416,cash,cork,51.8975152378,-8.4723845013,Japanese,32.0,Restaurants,2019-05-16 06:07:00.618413+00:00
417,card,Dublin,53.346985,-6.297804,Kids and Babies,13.7097056882924,Apparel,2019-05-16 06:07:00.752412+00:00
418,card,Dublin,53.36081366,-6.260073334,Cell Phones,503.0,Technology,2019-05-16 06:07:01.022392+00:00
419,card,Dublin,53.35708473,-6.258693337,Indian,39.0,Restaurants,2019-05-16 06:07:01.293301+00:00
420,cash,Dublin,53.33916468,-6.261493564,Laptops,1652.0,Technology,2019-05-16 06:07:01.563769+00:00
421,card,cork,51.8857111123,-8.503836166,Chinese,16.0,Restaurants,2019-05-16 06:07:01.641206+00:00
422,card,Dublin,53.34134584,-6.263074726,Kids and Babies,13.7097056882924,Apparel,2019-05-16 06:07:01.839902+00:00
423,cash,Dublin,53.3537389,-6.258886456,Men,68.3551855367661,Apparel,2019-05-16 06:07:02.116082+00:00
424,card,Dublin,53.34818009,-6.257389784,Mexican,23.0,Restaurants,2019-05-16 06:07:02.391075+00:00
425,card,cork,51.8993135575,-8.4736768705,Kids and Babies,34.1266691758063,Apparel,2019-05-16 06:07:02.667276+00:00
426,cash,Dublin,53.34787667,-6.259184182,Kids and Babies,13.7097056882924,Apparel,2019-05-16 06:07:02.675870+00:00
427,card,Dublin,53.3481929,-6.260793507,Indian,39.0,Restaurants,2019-05-16 06:07:02.953974+00:00
428,card,Dublin,53.35029835,-6.2569727,Laptops,1652.0,Technology,2019-05-16 06:07:03.229152+00:00
429,cash,Dublin,53.33621064,-6.265275478,Men,68.3551855367661,Apparel,2019-05-16 06:07:03.498870+00:00
430,cash,cork,51.887958479,-8.4163251644,Cell Phones,1176.0,Technology,2019-05-16 06:07:03.692989+00:00
431,cash,Dublin,53.34851312,-6.251051724,Cell Phones,503.0,Technology,2019-05-16 06:07:03.779618+00:00
432,cash,Dublin,53.3487581,-6.255112588,Kids and Babies,13.7097056882924,Apparel,2019-05-16 06:07:04.064112+00:00
433,cash,Dublin,53.3450113,-6.263536066,Home Appliances,17.0,Technology,2019-05-16 06:07:04.338931+00:00
434,cash,Dublin,53.34501931,-6.270107478,Office Equipment,24.0,Technology,2019-05-16 06:07:04.615661+00:00
435,card,cork,51.8811955342,-8.5211682534,Meat,11.0,Grocery,2019-05-16 06:07:04.724169+00:00
436,card,Dublin,53.3446302,-6.236162782,Cell Phones,503.0,Technology,2019-05-16 06:07:04.899918+00:00
437,cash,Dublin,53.35342112,-6.259794384,Korean,17.0,Restaurants,2019-05-16 06:07:05.174678+00:00
438,cash,Dublin,53.34124416,-6.256929785,Cell Phones,503.0,Technology,2019-05-16 06:07:05.452946+00:00
439,card,Dublin,53.34851312,-6.251051724,Cell Phones,503.0,Technology,2019-05-16 06:07:05.729665+00:00
440,cash,cork,51.8848463574,-8.4581520327,Meat,11.0,Grocery,2019-05-16 06:07:05.749977+00:00
441,card,Dublin,53.33927038,-6.245165616,Kids and Babies,13.7097056882924,Apparel,2019-05-16 06:07:06.010321+00:00
442,card,Dublin,53.343893,-6.280531,Leafy Veggies,5.0,Grocery,2019-05-16 06:07:06.280281+00:00
443,card,Dublin,53.33352788,-6.272549629,Cell Phones,503.0,Technology,2019-05-16 06:07:06.550287+00:00
444,card,cork,51.8967197059,-8.4590213752,Meat,11.0,Grocery,2019-05-16 06:07:06.778348+00:00
445,card,Dublin,53.338755,-6.262003,Kids and Babies,13.7097056882924,Apparel,2019-05-16 06:07:06.839798+00:00
446,cash,Dublin,53.33649172,-6.265384108,Women,83.312488048585,Apparel,2019-05-16 06:07:07.116075+00:00
